uid,bid,stars
11311,11405,4
26159,7163,5
20583,5884,3
27984,5159,4
9608,7624,5
17687,11275,4
12309,4620,3
24720,10094,5
10796,7250,5
7342,11738,1
41119,4620,3
6156,11114,2
15758,4635,2
16169,11764,5
37076,10833,3
6412,11377,1
25934,11188,3
7011,4173,3
7394,5484,1
29223,11519,4
12805,2891,3
27007,11636,5
24566,3407,5
14290,2471,1
41202,5058,3
32813,8996,3
21718,3643,3
19358,4060,4
29351,5554,5
11918,9595,4
37266,9153,3
3360,9590,5
24950,10117,5
2765,11758,4
12823,11244,4
15981,544,5
13184,1278,5
5632,3341,5
12972,10283,5
38039,2382,3
21908,9977,5
27139,1931,3
36567,2300,5
27668,10051,5
24007,1604,1
21426,8647,5
10358,5224,4
11374,11028,5
38955,1928,5
11278,1280,5
21397,10263,3
20498,8043,5
15451,869,5
30552,4452,5
27065,8713,1
40668,9338,4
21896,7508,3
25562,7809,5
29660,8415,5
28573,11495,1
7739,5436,3
35306,1316,5
11244,7628,5
18407,10944,4
37138,1780,3
9169,10810,4
14138,4916,4
9211,6117,5
31274,5975,4
20438,4556,4
14321,3470,4
15672,4351,5
22761,8663,2
30786,3634,3
8198,67,3
30764,510,2
16762,11015,5
21408,7040,3
36107,11753,5
26324,7814,5
25200,10689,2
25032,7545,5
2435,6238,2
15763,3348,5
5246,10876,5
8952,11318,2
10830,340,5
27120,1931,5
21790,5820,5
27484,7605,1
19490,10433,3
35694,3765,5
38931,7211,2
38116,10283,4
27603,1090,2
39538,6522,4
14966,3948,5
20007,8756,5
38876,1313,5
16482,8562,1
11840,10898,5
4834,11565,5
23929,4656,4
12506,1275,5
35018,10247,4
22304,8547,1
35408,2341,4
40069,748,5
34262,5066,3
18882,3048,5
22237,1190,3
29002,6992,5
13285,3975,5
16594,7908,2
26963,10135,3
27984,2769,5
12205,7377,5
14681,9032,5
10289,4342,5
23136,6751,4
5969,3871,4
11063,4871,4
37680,8192,5
30994,48,3
23647,8917,5
15958,1990,3
32996,5165,4
15152,5430,5
40070,4692,4
21713,8719,5
21257,7033,3
25032,6933,5
10944,1479,3
31265,6193,5
7674,6150,4
18673,5522,2
15860,3619,2
8752,7713,3
4686,2814,5
28672,8435,4
33109,9836,3
16066,10003,5
23543,1377,2
13776,11686,4
9104,9373,3
15758,5823,4
4815,10646,3
36892,7861,1
16176,10963,2
3998,6058,5
4198,3707,1
21850,11444,4
19441,9253,5
7266,3152,4
36101,1765,1
16540,11197,2
9706,1125,1
14872,10278,4
30956,2357,2
40105,2870,5
19813,6634,5
21397,7845,4
4394,538,4
24715,6491,5
10358,8218,5
23309,8736,2
41555,11289,4
20742,6475,1
4000,3478,4
10679,9422,5
3914,10839,5
16016,8049,5
24818,1302,5
39241,5791,4
16953,11541,2
7950,5757,5
5570,8097,2
7341,9541,5
20438,2141,4
10112,5717,5
25714,9564,5
40263,3720,5
9939,3747,2
29940,5405,5
31422,7019,4
12239,8929,4
31719,6190,3
20600,11483,5
7537,8174,5
17280,11149,5
1419,8040,4
23193,5177,3
32803,7018,4
17914,2689,5
14646,2135,4
8283,9491,5
5415,1739,4
19730,1284,1
7515,9534,5
40277,11615,2
15042,4199,5
40779,7674,5
12643,5486,5
21304,10677,5
11757,9815,5
31274,10151,4
38216,896,3
16307,4946,5
30645,3091,5
38506,3744,4
4878,3685,4
7816,10955,1
30707,309,4
28243,8994,4
13939,10392,3
29351,3218,5
4847,8359,1
10562,634,5
11590,7304,5
16705,10903,5
9931,6176,5
9387,10201,5
3991,2506,5
21998,104,5
27507,5929,4
33933,11924,4
22248,11363,1
30169,1467,5
31274,7067,5
40577,4352,5
25700,11384,2
4214,7804,4
38148,5524,5
15249,8197,4
32219,8254,5
28897,11096,3
17887,4222,2
18648,1529,5
36664,8766,5
11973,10852,5
12768,10281,4
30469,9842,3
24145,3447,4
14894,10894,2
26070,7286,5
8027,3320,5
10679,10785,5
28457,4836,5
4834,5201,4
27487,7980,1
37138,4206,5
18478,3522,4
40812,4847,4
23893,5597,5
15653,10833,5
31274,889,5
36303,2430,5
38886,5654,1
25239,4493,4
36351,5288,3
20733,1903,2
33646,11087,5
13297,2538,4
16389,12014,5
15728,8346,4
21397,8580,5
16464,7647,4
9042,3224,4
25071,4509,5
12606,9710,4
4905,2067,5
17229,3269,5
3707,7864,5
29307,6644,4
5420,11008,2
11024,1931,5
18151,10019,5
31826,241,1
13363,7750,1
11120,3734,5
27991,3363,5
19721,11838,5
16066,8586,4
13804,10311,3
32543,606,5
12359,4567,4
19995,3871,5
34335,6650,5
13773,4413,5
15724,2165,4
11497,11059,4
8513,5654,3
5223,2750,5
13776,8627,4
17796,9078,4
25664,10137,5
17647,7944,5
28672,9866,5
30610,4350,5
12239,8996,4
39826,4371,4
27710,9766,3
31343,8880,5
9322,2377,5
23550,10380,4
38945,9074,5
10843,5874,4
37530,1579,4
14384,9428,1
6095,2640,5
36883,6003,5
29262,9540,4
23135,1722,5
19769,9315,5
14721,7549,5
36821,879,5
9322,2390,5
26123,5887,5
14846,9619,4
26107,10897,5
31274,7852,4
32939,4830,4
40238,3704,5
21436,4810,3
14489,11224,5
34181,11039,2
36502,5969,4
4270,6441,5
25287,8480,4
27385,704,5
32765,5277,5
11727,2539,4
6028,5581,5
14003,9576,1
16878,7208,2
14225,5872,5
25092,10801,3
1813,8089,5
18340,6995,5
27385,993,5
8409,1113,3
16262,10272,4
14974,322,5
7622,6350,4
12672,7444,4
38731,3331,5
17817,2773,5
12239,5698,5
28285,4225,5
30681,4704,5
23949,15,4
7087,6488,4
27774,9123,4
20306,11604,5
9401,6085,1
10776,5681,5
14799,5808,3
14264,6767,4
22093,11427,4
36529,7923,4
17012,2158,4
6500,2275,4
12188,2157,5
3436,9620,5
25563,8781,5
18330,4284,5
32783,3535,4
25814,9256,4
40066,10106,4
11024,3342,5
4700,1354,5
26035,8351,1
40008,340,5
40388,8992,4
3531,3627,4
7674,4428,3
37240,11712,3
15797,2176,5
25071,6193,5
21930,9143,4
26144,2738,3
19482,310,5
14324,4641,3
23309,3889,5
36904,2773,4
9615,4020,4
10450,7955,4
31438,9730,5
32543,260,2
26425,5903,3
40268,4044,2
16308,1841,4
31450,11865,4
13508,3332,4
22857,11377,1
5282,6285,5
5304,6004,3
27343,11042,1
38731,1282,1
5037,2719,1
9228,5501,4
27988,4245,4
26355,3177,5
15151,535,5
12945,7040,3
25313,6693,5
14862,3125,2
36737,8350,5
16445,11145,5
20401,5579,5
6028,1273,5
25544,1122,5
38216,5504,2
26801,10898,2
12187,8293,5
15440,3151,5
23701,7481,5
12326,5710,4
4272,10497,5
12782,6730,4
28694,2571,1
17109,2275,4
7938,2005,4
38044,5010,5
10740,11071,5
4902,8236,3
23900,709,4
37711,7491,5
11120,828,2
38325,8952,5
35418,7451,5
27997,778,2
9301,10358,4
27524,7085,3
8044,5552,4
545,5656,5
7674,11476,4
29680,7597,5
18024,11308,1
8771,647,5
21948,2846,5
14138,2517,4
38649,2750,5
38860,9936,5
5585,5780,5
9191,9318,5
17657,10611,5
19813,8668,2
22024,1637,3
21977,7334,4
21583,7015,5
13276,6603,5
6034,8190,1
38054,6399,5
26792,7230,5
25814,7496,4
18551,11937,3
4770,3269,4
26981,8451,5
39043,329,2
4820,4667,2
6235,6753,3
14100,7799,5
37350,7347,5
8014,230,5
10539,1604,5
40128,1436,5
27399,8737,4
39501,4635,1
7611,8906,5
38974,161,5
16327,8539,4
30493,214,1
25102,4770,2
5969,267,4
10160,11761,5
22908,5111,5
36280,5607,4
7331,1543,5
13820,2015,4
38194,3927,3
28078,11478,5
12788,9334,3
13956,11849,4
32334,8736,4
25642,5222,3
3527,9891,2
33717,5020,4
14943,5189,3
14324,8880,4
19655,10001,4
26383,8341,3
37013,1533,5
15994,631,2
5126,7630,5
7266,8242,1
35057,1325,5
35322,1247,2
21282,5070,5
27006,5759,5
17511,11975,5
38945,11509,1
31780,7952,3
27020,10116,5
9156,3330,4
25595,700,5
22261,7598,1
36072,8804,3
9608,8140,2
12239,10110,5
9451,6740,5
1390,2421,4
33345,11794,5
22248,5012,1
18931,5402,5
25814,5985,5
20820,4067,5
260,11387,2
36664,8346,4
31343,9787,5
7372,9758,5
9530,6702,5
29267,6124,3
6036,6679,5
10016,8659,5
2431,2913,5
7386,8850,3
19744,4585,4
10195,8954,3
11252,6367,5
32447,440,4
15041,5030,5
32927,5460,5
8213,10808,4
26144,1334,3
27808,8515,5
21850,11233,4
17907,6491,3
10796,612,3
27407,5407,1
40249,3653,4
4815,6693,5
5623,9807,4
16160,8229,4
36555,2303,4
32543,9026,5
16893,5045,4
39085,8833,5
13269,4299,3
12027,5691,2
25472,10421,4
14768,4951,2
28877,5293,5
25603,3999,3
36107,1918,3
38472,5789,2
19335,2447,4
35858,4864,2
26234,7609,5
10361,6951,5
14093,11638,3
30749,5552,5
29507,1878,5
37732,9081,2
15880,2509,4
23333,5972,3
16350,10990,5
21983,4674,4
34336,622,5
23135,7422,4
38473,7576,5
38323,9780,1
38194,8416,4
25172,1993,3
30733,11975,5
4876,5125,5
16444,934,1
32617,4507,4
24145,8944,5
16329,214,5
18151,9685,5
16185,1878,3
14289,1766,3
8627,8143,3
16733,9060,4
24864,11329,3
10468,1859,5
4878,8735,2
38622,6267,5
8057,789,5
26078,4471,4
21996,3821,4
17829,4828,2
34686,10126,5
33686,9623,5
19104,9787,5
8527,9706,4
7757,7260,4
14042,8817,4
4905,8207,4
10294,1368,2
15042,11332,3
7187,2007,4
7573,10278,3
13742,11375,5
13920,11757,3
40042,9751,4
3701,1088,3
6022,11781,5
27139,1901,4
19781,3060,3
37350,11930,2
34790,2059,5
15209,2434,3
8874,4784,1
16395,8338,5
4127,11433,1
23422,3785,3
15196,9348,4
41539,2630,1
30723,9474,4
24338,8417,5
14927,4722,4
23664,9224,1
14401,4784,5
16832,39,4
13830,2996,3
14264,9706,4
9456,4757,5
21901,2240,1
38194,5244,3
37415,9862,5
6124,3996,4
2060,944,5
31763,11875,3
31016,5775,5
25158,7655,3
26735,11329,5
27692,5870,4
7674,928,3
7019,8996,5
14524,7745,1
36152,6036,3
34840,8041,2
38277,4488,2
6784,10874,5
19884,3920,5
12490,8368,5
28574,5140,5
26958,11557,3
25498,8710,5
16718,5472,3
6755,10363,5
41478,523,5
26708,9951,5
16762,5298,5
23543,7428,3
4248,1765,4
13861,3988,5
17344,4871,5
24207,10377,5
12788,6592,3
36231,3873,5
10839,3179,4
21885,8889,5
21884,5717,2
10562,7805,4
25121,5876,2
26476,5791,2
21245,1780,2
22346,5247,3
21501,11924,5
15640,2053,5
7938,3502,5
27446,1629,3
12326,9258,4
33849,9741,5
2216,5411,5
31016,697,1
4125,3427,4
14240,2881,5
35050,6940,5
24857,5362,4
21260,1820,3
33892,458,5
24823,3441,1
8278,10116,5
8872,11356,2
37271,10731,4
9411,9762,2
36002,11882,1
30533,6150,4
32696,2136,5
27235,2183,4
12173,4037,4
17562,7708,4
37571,1737,5
16635,7667,5
12954,5262,3
11087,9972,5
3775,2704,5
7708,11995,3
41612,6031,5
4818,6458,4
23648,4295,4
9303,6063,5
16169,8157,5
10352,6738,4
25387,5247,5
15859,9836,3
27710,5070,4
14023,763,4
16308,4951,4
11500,9013,4
21442,1067,3
7010,7476,4
27224,10911,3
18456,3561,5
31020,7022,4
29307,4285,4
7674,6405,1
25534,9410,5
14240,7329,5
41051,11586,2
16174,9728,3
19903,7670,5
36151,5084,4
15653,1543,5
33610,167,5
25954,10868,5
25714,8623,1
19479,6063,4
31105,2091,5
37078,4882,5
29344,39,5
24735,11377,5
16214,2015,4
6777,8812,5
40856,5951,5
30915,6484,3
12791,4950,1
33441,9595,2
27094,1000,3
15541,9113,5
31088,10073,5
23455,7492,3
11097,2211,1
12325,8107,5
32381,6215,3
24548,9401,1
36820,2622,5
9796,1282,4
15981,2922,3
30656,4814,5
30061,8906,5
36107,5272,5
32355,4289,5
12916,4363,2
33745,2785,4
23845,5000,4
8514,9109,5
21891,4897,5
6395,11806,3
13770,3470,5
19541,7892,1
24922,5032,3
36108,5743,4
30601,1278,3
21999,10282,4
37349,7552,1
19388,11785,5
12771,9116,1
4862,10805,4
35617,1272,5
14215,10294,4
14077,11288,5
4878,7342,2
12077,11728,5
27983,6319,2
16177,1710,5
12402,10618,4
15269,125,3
32203,3236,4
8856,420,5
31175,8830,5
5273,8445,4
9303,4033,4
11756,10110,5
39881,161,4
4699,2267,2
13095,3572,4
37980,10962,4
37962,6722,1
14215,4450,1
34537,12014,5
12816,5385,5
16060,11755,1
21436,5474,2
15728,3882,4
38974,9837,4
31672,3258,4
14421,7456,5
17915,9308,4
3167,7628,4
22889,6564,5
27046,158,5
2248,3259,3
618,7979,5
12546,7789,4
21542,4428,4
15050,2086,3
5936,10291,5
22661,4955,3
16743,11433,2
10627,9959,5
12803,2090,5
3564,4563,5
7775,9736,5
16327,7051,4
12672,993,5
33132,11428,4
29163,5166,4
13823,10632,4
7226,12010,3
5852,4506,4
19520,2818,4
19479,476,4
28184,6881,5
26345,6627,5
14188,2717,4
18178,11785,4
18750,11806,5
37365,6134,4
31773,1941,4
5578,11216,5
12771,8622,5
5852,7941,4
31857,10087,1
15157,5996,5
8935,10913,4
19426,3552,4
24172,1192,1
9610,2973,5
18673,928,3
15757,11870,5
23116,1503,5
23842,10556,1
40744,9115,5
33542,8663,4
20120,5751,3
31145,10019,5
20157,2640,4
10202,4567,4
37448,9427,4
40271,8517,5
35545,2871,1
15157,376,5
15749,8019,4
32697,370,1
21260,4368,5
24070,2744,4
16017,3164,3
19971,4987,3
29763,8526,5
7553,5485,4
9760,8428,5
19808,8470,5
33160,3486,2
38386,5185,4
24623,3921,5
7266,6743,5
39383,839,5
12976,7362,2
19629,318,3
8262,11975,5
10761,804,4
26159,240,4
12983,11026,4
15303,7745,4
13986,3717,3
33246,2475,5
20120,8359,4
22346,2702,3
37017,1170,4
11595,6606,2
30656,2538,2
12657,4322,1
5560,2347,5
7389,472,4
16507,9039,5
40546,4321,4
17909,4412,3
33160,5583,3
16632,464,4
15279,7476,1
15502,325,2
16287,10653,4
5014,11058,5
27721,2697,1
13504,6919,5
8057,2667,4
25954,6946,3
32307,4158,4
14551,11223,5
15031,11169,5
34111,3502,1
25440,11139,5
21431,5633,5
13776,11197,4
41598,5292,2
19743,5560,1
16179,500,5
23139,1184,5
38946,4688,4
38540,1739,5
22172,6072,5
12517,2079,4
21210,8365,3
2565,5349,5
4475,10153,5
19865,5313,5
3564,7286,5
25413,4660,5
16445,5501,5
18655,11465,1
30430,8444,5
16611,1543,4
22024,10568,3
15670,10706,4
33363,4249,5
24267,2785,5
20502,10379,5
31006,3084,5
13820,9853,4
16169,505,4
6553,1941,5
23022,9758,5
21413,7215,4
33963,2904,4
29262,12017,5
31672,5594,3
28672,6075,4
36381,3502,5
32838,7734,4
22529,534,5
27708,4880,4
36647,7919,2
37980,8594,3
27922,5752,3
16733,460,3
8667,9544,3
13820,3180,2
22189,9154,3
14163,3920,5
15728,2084,2
36107,2618,5
9578,11526,4
31422,10017,4
38215,9486,4
11983,4988,5
796,11652,5
6752,9433,4
10562,11222,5
21210,11083,5
14838,11749,5
25763,8366,3
4152,3435,5
6595,7238,5
20139,5436,5
12309,9072,4
13539,10759,4
10591,7385,2
17675,7089,4
32907,9040,5
15209,11571,1
10789,2211,3
22030,11229,3
36107,7727,4
25576,2247,5
5395,4581,2
17178,1359,5
5246,9141,3
16212,4498,5
36555,13,1
26747,3422,1
11379,2492,4
34223,3982,3
39912,5262,4
3537,9695,3
8057,2030,4
4925,7308,5
11471,2282,5
10679,10634,5
3793,4255,4
9304,10375,4
12606,3119,4
18756,8068,4
13804,5386,3
5828,5288,4
27805,11461,5
18501,10958,4
19479,6588,4
21395,11529,5
26120,11918,5
3778,11785,1
30645,11302,1
10457,8539,4
18146,498,4
8057,5985,4
22301,1619,3
7623,10687,5
34368,9749,3
9541,9263,5
12303,693,5
15192,2502,1
32545,6897,2
20074,10619,3
9310,8204,3
39826,6833,4
15043,2422,4
27139,207,4
23183,10936,5
26234,9744,5
36760,11586,1
10562,1911,5
20850,1865,5
9827,11473,5
34335,8742,5
25814,8057,5
27348,6652,4
40480,7990,2
36553,5979,5
34400,1788,5
32481,11464,5
25540,6490,5
4649,10433,1
28024,10646,5
18146,9852,3
25603,10181,3
24005,9896,4
25509,5724,3
14681,4460,5
34631,11785,3
34491,3318,2
10023,8457,1
33132,8310,4
18435,533,4
19769,2646,4
16066,1099,5
22840,7453,4
21698,9556,5
5969,1269,4
40356,8081,5
10067,7135,5
4090,516,3
30720,9187,2
2437,9210,5
28436,2310,5
11412,4101,4
19773,634,5
5989,2633,4
34204,5384,4
15722,1330,4
14225,173,4
4270,4240,5
29680,9544,5
16152,725,3
5415,1954,1
9137,4493,5
18586,2280,4
32753,11670,5
31829,6095,3
23818,8992,5
38196,10448,2
36532,8057,3
6692,3928,2
4784,3648,4
8795,5249,5
10541,2815,4
4815,11450,5
12184,11680,1
2443,4664,3
10416,10189,3
36038,9091,4
34897,3838,5
8355,1712,1
22555,8065,5
10063,6328,1
41223,5358,5
18394,4575,4
27044,11634,3
14040,5899,1
12940,7044,2
13351,11304,4
26251,3530,5
27710,11509,2
36640,6863,5
9060,7685,4
15331,11397,5
13545,2834,3
33872,2343,5
4667,5957,5
38216,3884,3
12046,1268,5
7376,3919,5
30762,9077,5
602,1789,4
5969,693,4
27692,622,4
22684,10767,5
7837,9677,3
39904,1713,4
34686,7015,5
28350,5119,1
10449,10315,4
9535,8607,3
33779,5569,4
33986,5020,3
35088,5929,5
13247,606,5
6188,3097,1
9922,9468,5
27120,11253,4
5969,10319,4
18690,5845,4
33628,7167,5
37986,4380,4
6036,7506,5
12685,6993,3
38463,6066,1
16140,6500,4
31581,5523,4
29135,9486,5
9042,6479,4
26196,2955,3
14324,3599,4
6886,4417,4
15099,11157,5
32328,8969,4
18747,2966,5
30986,11897,2
37476,8590,3
10611,11079,5
20321,4821,5
8923,898,3
11883,10673,5
12940,3990,2
4904,534,4
35098,10538,5
26011,4880,5
27412,5622,3
16287,4420,4
38599,11426,2
31324,3224,4
7011,10261,3
37353,4673,2
11497,7810,4
29205,10085,5
6233,4446,4
25063,7401,4
25512,815,4
35298,10269,5
3490,5412,5
29269,11606,2
6386,4022,5
16342,4152,5
25828,10799,4
6375,11000,4
38372,11543,4
13007,1130,5
32122,11478,2
5520,5394,5
796,2568,5
25384,1732,3
27130,6383,4
13820,2370,3
18459,5778,5
10560,7493,5
8701,4669,3
30656,2855,4
19357,11619,4
22989,8453,5
13953,1250,5
6216,7400,3
11500,8407,4
17099,4165,5
27958,6322,5
34226,5512,4
14077,8742,4
14653,8891,3
13128,7413,1
11840,12047,5
10829,7481,4
5808,5974,2
5969,5775,4
39872,4676,4
31809,5512,5
13103,10067,5
10689,10562,5
26086,7711,2
33577,9222,4
21203,8787,3
3435,3348,1
17074,9961,5
20896,6523,5
22963,5848,5
31274,1617,4
15071,8799,5
41112,1916,2
16611,511,4
30471,10348,3
25642,4777,3
26144,8335,5
30943,972,5
26243,682,1
29846,7480,5
31112,4840,1
26399,1641,5
34686,11753,4
10247,2718,5
8213,3572,4
27557,6705,5
9573,8627,5
7315,3166,3
29200,1791,5
5889,5759,5
41522,4997,1
24857,11699,4
25236,5191,5
32812,6172,5
11738,8850,2
24312,7918,2
39000,11329,5
4839,4258,5
15294,11475,3
11932,3714,4
6984,9308,5
3410,1084,1
26071,11729,2
20120,6003,3
30018,10591,1
27746,5906,5
27094,9923,3
23381,8908,5
24155,4133,1
30766,3640,4
20497,738,1
22434,4263,2
9042,4430,3
14751,7469,2
26534,1025,1
27111,4743,5
12420,8662,4
1199,8828,1
12728,5521,4
16169,11559,5
16065,4946,5
23508,6506,5
24958,11453,4
10562,10067,5
34213,98,5
14444,6609,4
38881,2172,5
13540,6897,5
29307,267,4
36685,3554,5
39900,7446,4
21718,1929,2
29122,4247,2
23116,3392,3
7496,7532,5
21260,10283,5
22434,1008,5
12265,3361,5
26437,9401,5
21728,5089,5
6095,8020,5
34940,7592,4
9607,9388,3
7781,6857,5
39151,350,4
6036,9647,5
6547,9836,1
30197,2615,5
32927,3499,5
4151,2150,5
10891,8444,5
32301,6777,5
37331,2797,4
25038,11458,5
13725,2785,4
15870,3869,1
33604,7378,5
36069,10075,1
27414,2060,5
27677,5215,4
7212,3821,1
5708,4976,5
3434,2170,1
906,3557,4
39935,11145,5
7674,2986,1
11910,2479,4
11446,9181,5
22605,8039,5
15981,9364,3
27658,11160,4
17063,5581,5
20018,653,5
7740,8526,4
34378,164,4
32539,9108,5
19723,2568,1
35914,6743,5
36176,9841,5
36104,8539,4
15331,10024,5
15485,3816,5
18407,1568,3
3525,1980,4
24979,1168,5
12401,9577,1
31201,5858,4
27094,6695,2
23948,11199,1
15804,2207,5
33039,5432,1
32219,467,1
16766,6540,5
6332,10661,3
21311,409,5
20057,2560,4
16015,8925,4
11497,3849,4
23193,10175,5
19570,553,5
37829,10654,1
14905,540,5
14719,7624,4
33009,2332,5
40535,5290,5
33586,4117,1
2017,5412,5
13021,9655,2
24701,5786,4
13208,9271,4
26854,1278,5
7496,105,4
11440,2488,5
9489,1503,5
7487,8407,5
34130,9296,5
38816,8834,3
28061,3248,5
8701,9003,4
31231,897,4
16792,464,1
15653,11461,5
8923,5239,4
12450,2934,5
29826,1889,5
8365,9302,5
9581,11364,3
26159,4054,4
32981,2622,5
15654,1960,5
20438,11047,3
33009,609,4
29944,10604,4
32543,6940,5
12721,1371,3
19761,8068,4
8042,4152,3
34837,10191,5
29771,9388,5
8278,7877,5
22427,10113,4
25524,1397,3
14398,6437,5
30511,4703,5
21282,4976,5
37437,10662,5
29138,562,4
6156,10311,3
8213,7776,5
15061,1382,5
32725,9918,4
31070,4240,3
30444,6537,1
12359,10198,5
13103,7161,5
12360,6980,5
5573,10804,4
10202,9480,4
25102,4146,5
23968,7313,3
27120,11083,5
12788,5780,3
19101,4841,5
22222,10731,5
4834,5165,2
38216,11977,3
10829,11053,5
41269,3713,5
20196,10076,4
21282,7595,4
11079,4475,4
35332,2412,5
10776,7030,4
9286,1500,4
6549,5966,5
35306,8758,1
17420,1008,4
21282,1090,5
19391,5322,5
13823,42,4
28428,2899,5
34614,10716,4
21171,5733,4
7306,11221,2
16286,3410,3
34115,2204,1
22421,2860,5
26806,11054,4
12089,6529,4
24226,2580,3
32889,11363,1
19749,7130,5
11271,11360,5
21511,8992,4
17125,6738,5
16945,1381,4
12383,9441,5
24026,6793,5
28171,3026,1
21533,9069,5
26123,9985,2
21850,9641,4
9060,3181,5
17963,335,4
4272,11425,5
704,8493,2
1263,256,5
30300,9654,1
18501,8189,4
25814,6730,5
36073,10254,5
12668,9740,1
13774,11975,5
31829,402,3
14384,7452,5
10202,5288,3
7781,2889,5
19520,1859,5
8010,6856,4
8745,9688,5
6145,11525,5
14649,6627,4
21260,8147,5
8879,2189,1
532,1132,3
14976,8992,4
16733,10706,4
39499,11007,4
16285,8493,3
37054,6202,5
25512,8685,5
17974,4240,3
37066,894,2
31194,6876,4
19426,7373,5
14068,3071,4
23454,8659,3
16839,7872,4
25642,4642,4
5697,8849,2
38216,4759,3
34431,879,2
3831,6607,1
37206,4766,3
12635,6592,4
23151,10654,5
12806,7652,4
5440,1325,4
12125,404,3
5025,7018,5
40767,3520,4
35532,8404,3
29212,828,4
3286,5171,5
15057,9252,1
10814,209,2
19744,11033,4
21091,8485,3
38385,4245,5
21260,9790,5
30497,10420,4
12538,19,4
11590,3769,2
12768,9369,4
16539,10410,4
39831,3376,2
7693,1882,5
35564,5579,5
29138,2165,4
31804,6004,5
27675,3148,3
16149,7290,5
20314,2396,3
10219,3196,4
20314,6539,5
38955,10731,4
30861,9907,3
10689,5472,3
7503,4405,3
6216,733,3
19655,4183,4
15308,1121,5
15028,2422,1
19645,7918,5
27710,5103,3
38519,2674,5
24276,8022,3
11178,8582,4
17796,8026,5
38159,5369,5
11382,970,5
29344,9589,5
16463,10261,4
31246,3148,2
12768,9716,4
11942,7161,4
10129,11738,3
39116,10253,5
25498,11444,5
9434,7615,4
5884,4871,4
36107,12051,5
34324,11764,5
25831,6750,5
6331,2604,4
25814,10370,5
21881,9009,3
22346,8961,4
31913,6328,4
32283,10673,5
12239,8071,4
41202,9257,4
10433,9450,4
18910,497,4
20438,5029,5
32939,10305,5
20523,1350,5
7674,10323,4
31713,2481,5
16152,2065,2
25042,10039,5
2902,286,5
34343,7399,4
16701,6390,1
27808,1356,3
35474,9277,5
12027,3930,4
33826,9569,1
29227,2170,2
22274,11901,2
36023,11985,5
29735,2689,5
38881,840,4
24948,6315,2
34308,669,3
30549,4971,5
38955,7241,4
29344,7726,3
8098,9758,4
32621,10401,5
10944,4642,4
21568,10556,5
6445,7231,5
8009,10985,4
7913,6157,2
7180,9939,2
13684,6680,4
38344,6884,5
24378,1359,5
22359,4961,1
11098,7874,2
14856,7178,5
29329,558,4
14188,10861,5
11640,7897,5
22874,443,5
38397,2822,3
19495,6367,5
31376,4515,3
30640,10241,1
9411,6972,1
28725,10646,4
8946,10355,4
27351,10337,5
15043,2435,5
18430,4375,5
27407,5939,5
27851,2475,2
1858,4197,5
23134,8207,2
36515,3335,5
8788,11832,5
11932,9805,3
22271,7352,5
10336,10692,1
19425,3120,4
38622,5436,2
27832,2475,3
31194,5849,5
36680,6856,3
40505,10459,5
6041,1405,5
38280,11683,5
12882,10656,2
29757,6388,4
36107,9747,2
16464,749,4
39772,5940,4
33924,9590,3
23453,3831,1
4206,5538,5
41350,9939,2
27498,2380,2
39281,957,2
9169,10113,5
18308,8110,4
33542,9790,5
16784,5271,3
8691,9552,5
21397,10302,5
13029,10126,4
38955,3447,4
39771,9477,5
24623,3936,5
34343,10820,5
25814,1145,5
32813,5385,4
12383,394,5
32074,6003,5
35643,9892,5
3855,1014,3
11904,9045,4
24805,511,4
29827,8100,5
19104,7605,1
22541,4337,1
19752,6851,5
15590,1000,5
23706,6505,5
30210,10973,5
7315,10585,2
38472,3156,4
6834,4098,1
16467,11171,4
14803,5716,4
18479,4951,5
12788,2611,4
31244,3561,5
11983,2646,3
37305,7450,5
4637,8142,5
29735,565,5
7702,6382,2
23135,1418,4
9843,6736,5
24033,7535,1
34302,1907,5
13496,6139,3
19593,8471,2
17657,2974,4
29163,9549,4
31983,6460,5
26754,11988,3
13830,2774,4
24366,7425,1
10361,2487,5
34851,4277,1
30586,9870,3
18740,5269,2
11496,3840,4
37365,4896,4
18407,10467,5
41206,3226,1
14538,6296,4
8155,2456,4
31766,3267,4
9489,7395,4
27917,7278,4
13881,56,5
6491,9918,3
18374,8564,5
31397,11847,5
16178,9203,4
25603,7726,5
40546,598,4
36108,10886,5
21282,4498,5
10617,3963,3
26709,1204,5
34820,9384,4
3477,3728,1
20416,5681,5
21260,6519,5
5831,6368,5
24088,9841,3
26214,10753,5
16634,4734,4
7319,264,2
13196,2015,5
25060,10835,1
33454,8657,1
37026,3232,5
10100,2075,5
36046,4895,3
19162,11491,5
15880,5323,5
13947,2858,5
34858,3170,1
